N,extraction,value
1,4491,0.718994
2,4491,0.809701
10,4491,0.575263
100,4491,0.545561
1,4492,0.714076
2,4492,0.693294
10,4492,0.57673
100,4492,0.460899
1,4493,0.438323
2,4493,0.488424
10,4493,0.435405
100,4493,0.481388
1,4494,0.113919
2,4494,0.418622
10,4494,0.523859
100,4494,0.460298
1,4495,0.764308
2,4495,0.79267
10,4495,0.482488
100,4495,0.525502
1,4496,0.387487
2,4496,0.317832
10,4496,0.554979
100,4496,0.50247
1,4497,0.0612993
2,4497,0.521842
10,4497,0.571609
100,4497,0.51703
1,4498,0.394799
2,4498,0.385223
10,4498,0.481927
100,4498,0.474483
1,4499,0.239749
2,4499,0.285498
10,4499,0.638391
100,4499,0.561608
1,4500,0.076307
2,4500,0.354846
10,4500,0.432519
100,4500,0.498155
1,4501,0.986979
2,4501,0.85278
10,4501,0.485121
100,4501,0.49435
1,4502,0.632883
2,4502,0.655397
10,4502,0.492162
100,4502,0.511004
1,4503,0.146396
2,4503,0.462773
10,4503,0.527838
100,4503,0.498773
1,4504,0.354253
2,4504,0.326052
10,4504,0.406407
100,4504,0.483136
1,4505,0.24514
2,4505,0.595809
10,4505,0.404352
100,4505,0.521653
1,4506,0.0958662
2,4506,0.393235
10,4506,0.444436
100,4506,0.460068
1,4507,0.170167
2,4507,0.205708
10,4507,0.443201
100,4507,0.483815
1,4508,0.404196
2,4508,0.208326
10,4508,0.52349
100,4508,0.511493
1,4509,0.992779
2,4509,0.912948
10,4509,0.693544
100,4509,0.546868
1,4510,0.290485
2,4510,0.24631
10,4510,0.494232
100,4510,0.505975
1,4511,0.94158
2,4511,0.658786
10,4511,0.515997
100,4511,0.485869
1,4512,0.652925
2,4512,0.365351
10,4512,0.487048
100,4512,0.531592
1,4513,0.523879
2,4513,0.320303
10,4513,0.534401
100,4513,0.517932
1,4514,0.347275
2,4514,0.527319
10,4514,0.619287
100,4514,0.542508
1,4515,0.795523
2,4515,0.786397
10,4515,0.54853
100,4515,0.526773
1,4516,0.905915
2,4516,0.479248
10,4516,0.463433
100,4516,0.491481
1,4517,0.779175
2,4517,0.494708
10,4517,0.407738
100,4517,0.503185
1,4518,0.905341
2,4518,0.895724
10,4518,0.576227
100,4518,0.468322
1,4519,0.0310199
2,4519,0.42948
10,4519,0.445535
100,4519,0.511464
1,4520,0.982092
2,4520,0.982225
10,4520,0.38871
100,4520,0.454274
1,4521,0.355918
2,4521,0.580366
10,4521,0.475115
100,4521,0.461758
1,4522,0.497121
2,4522,0.539388
10,4522,0.557215
100,4522,0.482341
1,4523,0.670991
2,4523,0.362164
10,4523,0.445811
100,4523,0.498366
1,4524,0.848598
2,4524,0.488215
10,4524,0.575295
100,4524,0.553547
1,4525,0.0176437
2,4525,0.495492
10,4525,0.460485
100,4525,0.493964
1,4526,0.433152
2,4526,0.356221
10,4526,0.346585
100,4526,0.43914
1,4527,0.722026
2,4527,0.848406
10,4527,0.653868
100,4527,0.529779
1,4528,0.255555
2,4528,0.224515
10,4528,0.518602
100,4528,0.528725
1,4529,0.703933
2,4529,0.738948
10,4529,0.631825
100,4529,0.491691
1,4530,0.186836
2,4530,0.135819
10,4530,0.577487
100,4530,0.494342
1,4531,0.934142
2,4531,0.698636
10,4531,0.571565
100,4531,0.462276
1,4532,0.870837
2,4532,0.463428
10,4532,0.403678
100,4532,0.510475
1,4533,0.0401831
2,4533,0.196889
10,4533,0.382785
100,4533,0.478789
1,4534,0.279205
2,4534,0.241102
10,4534,0.388525
100,4534,0.470005
1,4535,0.0605547
2,4535,0.326394
10,4535,0.329752
100,4535,0.467083
1,4536,0.914825
2,4536,0.953902
10,4536,0.611843
100,4536,0.486096
1,4537,0.34737
2,4537,0.449402
10,4537,0.314325
100,4537,0.481463
1,4538,0.663686
2,4538,0.789958
10,4538,0.580398
100,4538,0.510017
1,4539,0.617442
2,4539,0.804972
10,4539,0.619909
100,4539,0.51048
1,4540,0.295185
2,4540,0.353176
10,4540,0.527336
100,4540,0.494908
1,4541,0.151814
2,4541,0.0771444
10,4541,0.316356
100,4541,0.468663
1,4542,0.61087
2,4542,0.336883
10,4542,0.372544
100,4542,0.47548
1,4543,0.143711
2,4543,0.424055
10,4543,0.625789
100,4543,0.534187
1,4544,0.241623
2,4544,0.158412
10,4544,0.543953
100,4544,0.533647
1,4545,0.194947
2,4545,0.467988
10,4545,0.64938
100,4545,0.452476
1,4546,0.0932727
2,4546,0.0546194
10,4546,0.359776
100,4546,0.490106
1,4547,0.960759
2,4547,0.746361
10,4547,0.555053
100,4547,0.535753
1,4548,0.440656
2,4548,0.638344
10,4548,0.371684
100,4548,0.491849
1,4549,0.943078
2,4549,0.623656
10,4549,0.626132
100,4549,0.468513
1,4550,0.670104
2,4550,0.415799
10,4550,0.468923
100,4550,0.495608
1,4551,0.432246
2,4551,0.664281
10,4551,0.47092
100,4551,0.53895
1,4552,0.670377
2,4552,0.764912
10,4552,0.54336
100,4552,0.477246
1,4553,0.597158
2,4553,0.466369
10,4553,0.493221
100,4553,0.506304
1,4554,0.872031
2,4554,0.874584
10,4554,0.615475
100,4554,0.497084
1,4555,0.723854
2,4555,0.456521
10,4555,0.323798
100,4555,0.474162
1,4556,0.935221
2,4556,0.644908
10,4556,0.721288
100,4556,0.531156
1,4557,0.602543
2,4557,0.64548
10,4557,0.512768
100,4557,0.529685
1,4558,0.0859465
2,4558,0.0483044
10,4558,0.46022
100,4558,0.478417
1,4559,0.0630586
2,4559,0.344743
10,4559,0.382932
100,4559,0.468777
1,4560,0.100729
2,4560,0.451612
10,4560,0.603896
100,4560,0.513871
1,4561,0.658765
2,4561,0.344116
10,4561,0.444048
100,4561,0.517191
1,4562,0.939732
2,4562,0.899102
10,4562,0.565884
100,4562,0.507657
1,4563,0.498889
2,4563,0.550202
10,4563,0.568039
100,4563,0.507574
1,4564,0.0283146
2,4564,0.356437
10,4564,0.432371
100,4564,0.54005
1,4565,0.229295
2,4565,0.585824
10,4565,0.625133
100,4565,0.542446
1,4566,0.187025
2,4566,0.415569
10,4566,0.553775
100,4566,0.482418
1,4567,0.161697
2,4567,0.350392
10,4567,0.480953
100,4567,0.513118
1,4568,0.210029
2,4568,0.460566
10,4568,0.3973
100,4568,0.494107
1,4569,0.551306
2,4569,0.541204
10,4569,0.554529
100,4569,0.514552
1,4570,0.0919821
2,4570,0.294389
10,4570,0.46042
100,4570,0.485265
1,4571,0.0229207
2,4571,0.135683
10,4571,0.337262
100,4571,0.476149
1,4572,0.903329
2,4572,0.726594
10,4572,0.44531
100,4572,0.515606
1,4573,0.145445
2,4573,0.334555
10,4573,0.472817
100,4573,0.508483
1,4574,0.314049
2,4574,0.62198
10,4574,0.494208
100,4574,0.529107
1,4575,0.154853
2,4575,0.465962
10,4575,0.497954
100,4575,0.525971
1,4576,0.765838
2,4576,0.41017
10,4576,0.385713
100,4576,0.524647
1,4577,0.825591
2,4577,0.850513
10,4577,0.444298
100,4577,0.515473
1,4578,0.292722
2,4578,0.556131
10,4578,0.492029
100,4578,0.512583
1,4579,0.490405
2,4579,0.627274
10,4579,0.601049
100,4579,0.530844
1,4580,0.990116
2,4580,0.991634
10,4580,0.49714
100,4580,0.49726
1,4581,0.208626
2,4581,0.540693
10,4581,0.538626
100,4581,0.513407
1,4582,0.132315
2,4582,0.507646
10,4582,0.375918
100,4582,0.525461
1,4583,0.0828709
2,4583,0.188464
10,4583,0.393249
100,4583,0.518377
1,4584,0.938424
2,4584,0.607663
10,4584,0.434185
100,4584,0.480794
1,4585,0.724199
2,4585,0.730329
10,4585,0.412458
100,4585,0.457212
1,4586,0.986727
2,4586,0.821981
10,4586,0.609691
100,4586,0.494018
1,4587,0.865695
2,4587,0.557815
10,4587,0.561572
100,4587,0.525912
1,4588,0.277489
2,4588,0.482905
10,4588,0.434047
100,4588,0.519306
1,4589,0.124493
2,4589,0.424914
10,4589,0.391085
100,4589,0.469247
1,4590,0.944204
2,4590,0.960889
10,4590,0.655587
100,4590,0.466441
1,4591,0.912238
2,4591,0.539691
10,4591,0.464995
100,4591,0.500924
1,4592,0.61327
2,4592,0.361626
10,4592,0.523168
100,4592,0.468957
1,4593,0.493987
2,4593,0.616842
10,4593,0.45008
100,4593,0.519696
1,4594,0.412108
2,4594,0.684059
10,4594,0.430912
100,4594,0.45821
1,4595,0.195541
2,4595,0.391177
10,4595,0.466097
100,4595,0.511402
1,4596,0.625722
2,4596,0.439346
10,4596,0.623876
100,4596,0.533396
1,4597,0.759224
2,4597,0.592048
10,4597,0.596934
100,4597,0.486954
1,4598,0.00168176
2,4598,0.230753
10,4598,0.464674
100,4598,0.477493
1,4599,0.848091
2,4599,0.878716
10,4599,0.662693
100,4599,0.506247
1,4600,0.703564
2,4600,0.794483
10,4600,0.561023
100,4600,0.529155
1,4601,0.698579
2,4601,0.736649
10,4601,0.652702
100,4601,0.528023
1,4602,0.912812
2,4602,0.501452
10,4602,0.45423
100,4602,0.500534
1,4603,0.92159
2,4603,0.834759
10,4603,0.519481
100,4603,0.525659
1,4604,0.0790448
2,4604,0.319992
10,4604,0.368626
100,4604,0.49104
1,4605,0.45202
2,4605,0.343582
10,4605,0.533635
100,4605,0.488899
1,4606,0.818799
2,4606,0.739495
10,4606,0.421921
100,4606,0.527045
1,4607,0.646715
2,4607,0.714393
10,4607,0.499683
100,4607,0.481527
1,4608,0.462707
2,4608,0.655003
10,4608,0.396511
100,4608,0.497517
1,4609,0.530876
2,4609,0.41925
10,4609,0.53283
100,4609,0.524964
1,4610,0.251118
2,4610,0.212718
10,4610,0.571715
100,4610,0.535596
1,4611,0.192888
2,4611,0.151992
10,4611,0.496678
100,4611,0.477822
1,4612,0.178152
2,4612,0.116467
10,4612,0.416951
100,4612,0.476107
1,4613,0.327602
2,4613,0.490158
10,4613,0.501864
100,4613,0.491376
1,4614,0.48419
2,4614,0.395094
10,4614,0.545849
100,4614,0.509008
1,4615,0.92804
2,4615,0.517854
10,4615,0.565651
100,4615,0.490988
1,4616,0.796809
2,4616,0.630794
10,4616,0.431304
100,4616,0.538777
1,4617,0.125548
2,4617,0.409554
10,4617,0.432439
100,4617,0.533459
1,4618,0.920143
2,4618,0.648379
10,4618,0.481466
100,4618,0.499738
1,4619,0.178378
2,4619,0.474838
10,4619,0.555229
100,4619,0.520329
1,4620,0.272696
2,4620,0.165492
10,4620,0.37666
100,4620,0.467325
1,4621,0.608717
2,4621,0.664072
10,4621,0.538017
100,4621,0.477097
1,4622,0.973578
2,4622,0.903745
10,4622,0.567259
100,4622,0.505277
1,4623,0.488146
2,4623,0.535013
10,4623,0.639125
100,4623,0.518402
1,4624,0.577189
2,4624,0.660809
10,4624,0.432476
100,4624,0.538779
1,4625,0.871539
2,4625,0.680371
10,4625,0.535469
100,4625,0.52912
1,4626,0.456336
2,4626,0.343427
10,4626,0.400111
100,4626,0.463534
1,4627,0.379399
2,4627,0.616289
10,4627,0.347773
100,4627,0.491411
1,4628,0.833788
2,4628,0.461377
10,4628,0.427219
100,4628,0.450779
1,4629,0.928632
2,4629,0.631776
10,4629,0.526707
100,4629,0.497698
1,4630,0.462266
2,4630,0.582361
10,4630,0.441733
100,4630,0.508231
1,4631,0.611759
2,4631,0.599065
10,4631,0.599975
100,4631,0.549589
1,4632,0.952879
2,4632,0.747845
10,4632,0.645007
100,4632,0.496976
1,4633,0.724567
2,4633,0.744918
10,4633,0.480331
100,4633,0.502729
1,4634,0.751985
2,4634,0.849822
10,4634,0.575309
100,4634,0.504292
1,4635,0.942189
2,4635,0.882865
10,4635,0.634538
100,4635,0.467597
1,4636,0.766502
2,4636,0.468526
10,4636,0.332247
100,4636,0.452414
1,4637,0.643636
2,4637,0.606377
10,4637,0.613265
100,4637,0.486233
1,4638,0.637646
2,4638,0.671072
10,4638,0.462133
100,4638,0.483232
1,4639,0.384753
2,4639,0.442983
10,4639,0.641916
100,4639,0.50491
1,4640,0.663117
2,4640,0.771038
10,4640,0.504281
100,4640,0.488928
1,4641,0.519619
2,4641,0.469319
10,4641,0.672401
100,4641,0.522739
1,4642,0.367708
2,4642,0.548991
10,4642,0.498251
100,4642,0.508552
1,4643,0.970384
2,4643,0.887119
10,4643,0.595848
100,4643,0.52621
1,4644,0.722369
2,4644,0.433938
10,4644,0.45202
100,4644,0.440532
1,4645,0.145543
2,4645,0.560139
10,4645,0.416239
100,4645,0.509678
1,4646,0.011694
2,4646,0.145726
10,4646,0.571101
100,4646,0.541125
1,4647,0.00664882
2,4647,0.0120225
10,4647,0.385002
100,4647,0.471776
1,4648,0.349854
2,4648,0.29837
10,4648,0.448589
100,4648,0.468806
1,4649,0.283457
2,4649,0.385101
10,4649,0.496526
100,4649,0.517774
1,4650,0.844962
2,4650,0.464328
10,4650,0.516155
100,4650,0.484589
1,4651,0.837515
2,4651,0.860133
10,4651,0.544616
100,4651,0.497872
1,4652,0.411882
2,4652,0.699702
10,4652,0.455968
100,4652,0.508293
1,4653,0.174188
2,4653,0.536979
10,4653,0.439896
100,4653,0.521432
1,4654,0.233469
2,4654,0.530391
10,4654,0.57356
100,4654,0.480738
1,4655,0.103116
2,4655,0.276218
10,4655,0.488134
100,4655,0.467142
1,4656,0.870249
2,4656,0.899166
10,4656,0.531628
100,4656,0.511886
1,4657,0.547114
2,4657,0.501697
10,4657,0.529516
100,4657,0.45913
1,4658,0.0185373
2,4658,0.0736955
10,4658,0.444773
100,4658,0.454911
1,4659,0.499514
2,4659,0.464019
10,4659,0.538852
100,4659,0.448998
1,4660,0.916994
2,4660,0.5155
10,4660,0.435177
100,4660,0.506217
1,4661,0.129928
2,4661,0.46497
10,4661,0.58672
100,4661,0.483811
1,4662,0.401618
2,4662,0.209849
10,4662,0.449212
100,4662,0.511384
1,4663,0.0384694
2,4663,0.0428849
10,4663,0.461553
100,4663,0.49001
1,4664,0.609173
2,4664,0.456591
10,4664,0.634997
100,4664,0.497054
1,4665,0.658398
2,4665,0.618945
10,4665,0.552654
100,4665,0.493272
1,4666,0.329059
2,4666,0.621925
10,4666,0.480885
100,4666,0.508759
1,4667,0.807206
2,4667,0.60442
10,4667,0.494155
100,4667,0.524299
1,4668,0.00361702
2,4668,0.351109
10,4668,0.414888
100,4668,0.474683
1,4669,0.386142
2,4669,0.468841
10,4669,0.469913
100,4669,0.490555
1,4670,0.37687
2,4670,0.242103
10,4670,0.565041
100,4670,0.495358
1,4671,0.228174
2,4671,0.269118
10,4671,0.479344
100,4671,0.453927
1,4672,0.791705
2,4672,0.480154
10,4672,0.380704
100,4672,0.489305
1,4673,0.0943865
2,4673,0.139589
10,4673,0.564187
100,4673,0.484337
1,4674,0.135488
2,4674,0.433313
10,4674,0.514802
100,4674,0.484608
1,4675,0.818818
2,4675,0.743009
10,4675,0.596219
100,4675,0.489284
1,4676,0.434123
2,4676,0.708895
10,4676,0.566998
100,4676,0.516425
1,4677,0.601734
2,4677,0.682475
10,4677,0.525895
100,4677,0.509323
1,4678,0.0945412
2,4678,0.170872
10,4678,0.48781
100,4678,0.440438
1,4679,0.451341
2,4679,0.374294
10,4679,0.391933
100,4679,0.469485
1,4680,0.795634
2,4680,0.418208
10,4680,0.54366
100,4680,0.512242
1,4681,0.773931
2,4681,0.881778
10,4681,0.591831
100,4681,0.486633
1,4682,0.0276186
2,4682,0.224127
10,4682,0.442864
100,4682,0.492666
1,4683,0.112471
2,4683,0.20999
10,4683,0.61333
100,4683,0.482756
1,4684,0.279843
2,4684,0.436321
10,4684,0.522558
100,4684,0.489039
1,4685,0.0336284
2,4685,0.0614123
10,4685,0.626803
100,4685,0.464197
1,4686,0.877032
2,4686,0.838094
10,4686,0.596562
100,4686,0.542388
1,4687,0.163228
2,4687,0.552568
10,4687,0.538591
100,4687,0.506825
1,4688,0.463961
2,4688,0.470448
10,4688,0.564181
100,4688,0.510575
1,4689,0.370154
2,4689,0.391566
10,4689,0.605271
100,4689,0.477139
1,4690,0.138582
2,4690,0.4151
10,4690,0.579943
100,4690,0.497373
1,4691,0.0986859
2,4691,0.516595
10,4691,0.508868
100,4691,0.479314
1,4692,0.233572
2,4692,0.538439
10,4692,0.584276
100,4692,0.497477
1,4693,0.849272
2,4693,0.695346
10,4693,0.592992
100,4693,0.518177
1,4694,0.746327
2,4694,0.696423
10,4694,0.595122
100,4694,0.547452
1,4695,0.807742
2,4695,0.585376
10,4695,0.45993
100,4695,0.44813
1,4696,0.417396
2,4696,0.400412
10,4696,0.46049
100,4696,0.502625
1,4697,0.622953
2,4697,0.755413
10,4697,0.428658
100,4697,0.458005
1,4698,0.457344
2,4698,0.443934
10,4698,0.57194
100,4698,0.499906
1,4699,0.332879
2,4699,0.16759
10,4699,0.553803
100,4699,0.501854
1,4700,0.922059
2,4700,0.490397
10,4700,0.539013
100,4700,0.48655
1,4701,0.439135
2,4701,0.620626
10,4701,0.505536
100,4701,0.525687
1,4702,0.736497
2,4702,0.621733
10,4702,0.524594
100,4702,0.55486
1,4703,0.129936
2,4703,0.153935
10,4703,0.310407
100,4703,0.520133
1,4704,0.366857
2,4704,0.347979
10,4704,0.441214
100,4704,0.49282
1,4705,0.651495
2,4705,0.412682
10,4705,0.453111
100,4705,0.459049
1,4706,0.141203
2,4706,0.077797
10,4706,0.408287
100,4706,0.550672
1,4707,0.827866
2,4707,0.473767
10,4707,0.639201
100,4707,0.494068
1,4708,0.218518
2,4708,0.549934
10,4708,0.470286
100,4708,0.473429
1,4709,0.72921
2,4709,0.632757
10,4709,0.518725
100,4709,0.505069
1,4710,0.206197
2,4710,0.225614
10,4710,0.375862
100,4710,0.479324
1,4711,0.488511
2,4711,0.651742
10,4711,0.470819
100,4711,0.526608
1,4712,0.425974
2,4712,0.641873
10,4712,0.617886
100,4712,0.514195
1,4713,0.266723
2,4713,0.468144
10,4713,0.449218
100,4713,0.520265
1,4714,0.828296
2,4714,0.725827
10,4714,0.634446
100,4714,0.481812
1,4715,0.366359
2,4715,0.364452
10,4715,0.388718
100,4715,0.482941
1,4716,0.555121
2,4716,0.569881
10,4716,0.47077
100,4716,0.510142
1,4717,0.493511
2,4717,0.598898
10,4717,0.572569
100,4717,0.501089
1,4718,0.151167
2,4718,0.167874
10,4718,0.40209
100,4718,0.45354
1,4719,0.168316
2,4719,0.497073
10,4719,0.560809
100,4719,0.53088
1,4720,0.423588
2,4720,0.61216
10,4720,0.517443
100,4720,0.540896
1,4721,0.283849
2,4721,0.504474
10,4721,0.579534
100,4721,0.504314
1,4722,0.950092
2,4722,0.751629
10,4722,0.56441
100,4722,0.509703
1,4723,0.813467
2,4723,0.699999
10,4723,0.771105
100,4723,0.561259
1,4724,0.2355
2,4724,0.310665
10,4724,0.454792
100,4724,0.526074
1,4725,0.666576
2,4725,0.770367
10,4725,0.405292
100,4725,0.447431
1,4726,0.516733
2,4726,0.46904
10,4726,0.531225
100,4726,0.450687
1,4727,0.692846
2,4727,0.445486
10,4727,0.351359
100,4727,0.518317
1,4728,0.216247
2,4728,0.402749
10,4728,0.494729
100,4728,0.490675
1,4729,0.834859
2,4729,0.894753
10,4729,0.511081
100,4729,0.48903
1,4730,0.0438973
2,4730,0.285775
10,4730,0.393201
100,4730,0.517452
1,4731,0.429197
2,4731,0.584293
10,4731,0.512704
100,4731,0.480098
1,4732,0.747246
2,4732,0.752801
10,4732,0.670835
100,4732,0.560471
1,4733,0.655963
2,4733,0.595132
10,4733,0.56584
100,4733,0.579201
1,4734,0.510304
2,4734,0.322856
10,4734,0.57849
100,4734,0.486927
1,4735,0.136745
2,4735,0.402319
10,4735,0.477296
100,4735,0.498833
1,4736,0.000710636
2,4736,0.28389
10,4736,0.344993
100,4736,0.507395
1,4737,0.681012
2,4737,0.614967
10,4737,0.52785
100,4737,0.449916
1,4738,0.0653508
2,4738,0.0383049
10,4738,0.509372
100,4738,0.507401
1,4739,0.180955
2,4739,0.177248
10,4739,0.309952
100,4739,0.491335
1,4740,0.0744122
2,4740,0.409402
10,4740,0.614037
100,4740,0.534936
1,4741,0.654756
2,4741,0.530321
10,4741,0.526374
100,4741,0.535426
1,4742,0.913876
2,4742,0.908782
10,4742,0.558892
100,4742,0.563908
1,4743,0.438304
2,4743,0.235189
10,4743,0.349791
100,4743,0.439389
1,4744,0.626449
2,4744,0.46468
10,4744,0.316388
100,4744,0.513525
1,4745,0.525339
2,4745,0.556505
10,4745,0.443299
100,4745,0.502647
1,4746,0.700928
2,4746,0.611228
10,4746,0.507506
100,4746,0.543625
1,4747,0.0560419
2,4747,0.507312
10,4747,0.641876
100,4747,0.540141
1,4748,0.0100096
2,4748,0.138669
10,4748,0.438693
100,4748,0.515931
1,4749,0.954059
2,4749,0.854714
10,4749,0.594774
100,4749,0.501555
1,4750,0.396529
2,4750,0.2045
10,4750,0.599717
100,4750,0.501257
1,4751,0.711961
2,4751,0.586494
10,4751,0.468854
100,4751,0.47649
1,4752,0.908141
2,4752,0.905554
10,4752,0.522472
100,4752,0.472645
1,4753,0.325142
2,4753,0.338666
10,4753,0.512854
100,4753,0.51557
1,4754,0.680439
2,4754,0.811019
10,4754,0.600717
100,4754,0.514433
1,4755,0.374157
2,4755,0.283959
10,4755,0.482598
100,4755,0.457481
1,4756,0.46851
2,4756,0.456399
10,4756,0.470752
100,4756,0.497276
1,4757,0.255499
2,4757,0.481247
10,4757,0.427138
100,4757,0.451955
1,4758,0.826926
2,4758,0.798406
10,4758,0.55303
100,4758,0.549089
1,4759,0.560801
2,4759,0.685914
10,4759,0.535842
100,4759,0.488689
1,4760,0.938175
2,4760,0.630792
10,4760,0.554711
100,4760,0.461939
1,4761,0.604497
2,4761,0.62115
10,4761,0.54641
100,4761,0.522201
1,4762,0.0895287
2,4762,0.461122
10,4762,0.333149
100,4762,0.474867
1,4763,0.0998986
2,4763,0.210195
10,4763,0.513831
100,4763,0.432618
1,4764,0.798346
2,4764,0.848481
10,4764,0.620318
100,4764,0.502649
1,4765,0.983724
2,4765,0.769513
10,4765,0.54028
100,4765,0.512417
1,4766,0.58582
2,4766,0.702114
10,4766,0.508178
100,4766,0.480499
1,4767,0.389059
2,4767,0.662906
10,4767,0.465952
100,4767,0.499085
1,4768,0.399153
2,4768,0.541017
10,4768,0.394974
100,4768,0.494705
1,4769,0.766753
2,4769,0.416564
10,4769,0.420827
100,4769,0.473727
1,4770,0.682177
2,4770,0.714449
10,4770,0.392475
100,4770,0.499202
1,4771,0.15526
2,4771,0.295057
10,4771,0.537382
100,4771,0.475612
1,4772,0.0944093
2,4772,0.0833953
10,4772,0.294151
100,4772,0.508087
1,4773,0.598908
2,4773,0.338258
10,4773,0.424235
100,4773,0.512652
1,4774,0.878544
2,4774,0.662959
10,4774,0.604288
100,4774,0.524066
1,4775,0.714614
2,4775,0.359209
10,4775,0.400725
100,4775,0.49782
1,4776,0.876381
2,4776,0.725694
10,4776,0.628035
100,4776,0.462844
1,4777,0.407031
2,4777,0.40292
10,4777,0.392435
100,4777,0.521507
1,4778,0.193198
2,4778,0.365879
10,4778,0.422399
100,4778,0.503447
1,4779,0.732133
2,4779,0.666111
10,4779,0.587651
100,4779,0.479816
1,4780,0.510551
2,4780,0.524717
10,4780,0.408166
100,4780,0.464486
1,4781,0.909245
2,4781,0.877885
10,4781,0.654751
100,4781,0.46879
1,4782,0.0475179
2,4782,0.47649
10,4782,0.542766
100,4782,0.506355
1,4783,0.481495
2,4783,0.641343
10,4783,0.420543
100,4783,0.464585
1,4784,0.170381
2,4784,0.275632
10,4784,0.554076
100,4784,0.45937
1,4785,0.624723
2,4785,0.736136
10,4785,0.609532
100,4785,0.519571
1,4786,0.650743
2,4786,0.664758
10,4786,0.635157
100,4786,0.487845
1,4787,0.604808
2,4787,0.381954
10,4787,0.54413
100,4787,0.48438
1,4788,0.572083
2,4788,0.443614
10,4788,0.299933
100,4788,0.500099
1,4789,0.383451
2,4789,0.462951
10,4789,0.605799
100,4789,0.485885
1,4790,0.884747
2,4790,0.798976
10,4790,0.499799
100,4790,0.51441
1,4791,0.372378
2,4791,0.213107
10,4791,0.357133
100,4791,0.521115
1,4792,0.609381
2,4792,0.595482
10,4792,0.60118
100,4792,0.520903
1,4793,0.335995
2,4793,0.362535
10,4793,0.524882
100,4793,0.467119
1,4794,0.688796
2,4794,0.627402
10,4794,0.624013
100,4794,0.55937
1,4795,0.442471
2,4795,0.244714
10,4795,0.443904
100,4795,0.486752
1,4796,0.488277
2,4796,0.331344
10,4796,0.441177
100,4796,0.513038
1,4797,0.463266
2,4797,0.364668
10,4797,0.662064
100,4797,0.510408
1,4798,0.944321
2,4798,0.959903
10,4798,0.538856
100,4798,0.478263
1,4799,0.121085
2,4799,0.428081
10,4799,0.506065
100,4799,0.503693
1,4800,0.36182
2,4800,0.216236
10,4800,0.43784
100,4800,0.500171
1,4801,0.586285
2,4801,0.331344
10,4801,0.508218
100,4801,0.531022
1,4802,0.859677
2,4802,0.849592
10,4802,0.675762
100,4802,0.504233
1,4803,0.121707
2,4803,0.112547
10,4803,0.294151
100,4803,0.535172
1,4804,0.464865
2,4804,0.711762
10,4804,0.45028
100,4804,0.483774
1,4805,0.875951
2,4805,0.863406
10,4805,0.531451
100,4805,0.532756
1,4806,0.854915
2,4806,0.774474
10,4806,0.523184
100,4806,0.503425
1,4807,0.825087
2,4807,0.602125
10,4807,0.439249
100,4807,0.505645
1,4808,0.748847
2,4808,0.607733
10,4808,0.58545
100,4808,0.538512
1,4809,0.862804
2,4809,0.607196
10,4809,0.55874
100,4809,0.498322
1,4810,0.946541
2,4810,0.81908
10,4810,0.58323
100,4810,0.510375
1,4811,0.038997
2,4811,0.212142
10,4811,0.38464
100,4811,0.531179
1,4812,0.0165387
2,4812,0.453811
10,4812,0.504778
100,4812,0.507635
1,4813,0.946791
2,4813,0.561188
10,4813,0.45758
100,4813,0.489742
1,4814,0.632288
2,4814,0.356113
10,4814,0.52831
100,4814,0.493395
1,4815,0.258002
2,4815,0.325879
10,4815,0.61744
100,4815,0.499845
1,4816,0.556822
2,4816,0.491149
10,4816,0.430812
100,4816,0.518371
1,4817,0.407034
2,4817,0.382631
10,4817,0.517618
100,4817,0.488733
1,4818,0.275877
2,4818,0.228084
10,4818,0.457772
100,4818,0.459972
1,4819,0.42322
2,4819,0.451216
10,4819,0.500237
100,4819,0.522107
1,4820,0.279449
2,4820,0.584031
10,4820,0.453861
100,4820,0.51731
1,4821,0.911593
2,4821,0.694191
10,4821,0.532293
100,4821,0.527103
1,4822,0.991785
2,4822,0.928957
10,4822,0.654544
100,4822,0.572151
1,4823,0.182095
2,4823,0.277264
10,4823,0.602736
100,4823,0.491213
1,4824,0.349812
2,4824,0.651509
10,4824,0.438632
100,4824,0.475802
1,4825,0.527232
2,4825,0.390591
10,4825,0.480485
100,4825,0.457138
1,4826,0.0300095
2,4826,0.285788
10,4826,0.541774
100,4826,0.531933
1,4827,0.648154
2,4827,0.731017
10,4827,0.433396
100,4827,0.463585
1,4828,0.323708
2,4828,0.599052
10,4828,0.330876
100,4828,0.485343
1,4829,0.229185
2,4829,0.445251
10,4829,0.408147
100,4829,0.491995
1,4830,0.660835
2,4830,0.640364
10,4830,0.439473
100,4830,0.516658
1,4831,0.66078
2,4831,0.533981
10,4831,0.471075
100,4831,0.479213
1,4832,0.782099
2,4832,0.750177
10,4832,0.464023
100,4832,0.502967
1,4833,0.910924
2,4833,0.716927
10,4833,0.609948
100,4833,0.476092
1,4834,0.559599
2,4834,0.530847
10,4834,0.621152
100,4834,0.534401
1,4835,0.544972
2,4835,0.758824
10,4835,0.596667
100,4835,0.55204
1,4836,0.465886
2,4836,0.278097
10,4836,0.365826
100,4836,0.476639
1,4837,0.89392
2,4837,0.756355
10,4837,0.610916
100,4837,0.505497
1,4838,0.691454
2,4838,0.37341
10,4838,0.470466
100,4838,0.479361
1,4839,0.371116
2,4839,0.386011
