N,extraction,value
100,4458,-1.16868
1,4459,0.561547
2,4459,0.0254925
10,4459,0.358083
100,4459,-0.635806
1,4460,1.81657
2,4460,0.94473
10,4460,-3.41146
100,4460,-3.42548
1,4461,6.00651
2,4461,3.65305
10,4461,0.266033
100,4461,4.3651
1,4462,1.33671
2,4462,1.10106
10,4462,9.20075
100,4462,0.970715
1,4463,0.194756
2,4463,-0.00998051
10,4463,6.77305
100,4463,0.536454
1,4464,-0.607121
2,4464,0.89955
10,4464,0.90338
100,4464,-0.858473
1,4465,-1.02369
2,4465,-0.452995
10,4465,-12.5791
100,4465,-2.86317
1,4466,-3.31128
2,4466,-2.12305
10,4466,-0.0695028
100,4466,-6.60521
1,4467,-0.269651
2,4467,0.0822401
10,4467,-1.50418
100,4467,4.64991
1,4468,-5.46134
2,4468,-2.1025
10,4468,-0.801565
100,4468,6.72533
1,4469,-0.860222
2,4469,-9.92801
10,4469,-2.3553
100,4469,0.532282
1,4470,-1.41668
2,4470,-17.309
10,4470,1.91313
100,4470,1.20349
1,4471,2.41966
2,4471,-0.0692763
10,4471,1.94279
100,4471,-1.48353
1,4472,0.551417
2,4472,0.310235
10,4472,-0.432492
100,4472,-0.567233
1,4473,-2.16486
2,4473,-0.859077
10,4473,-1.65382
100,4473,-0.194575
1,4474,-0.367538
2,4474,0.0482729
10,4474,0.799019
100,4474,-5.84604
1,4475,1.32669
2,4475,0.685034
10,4475,-3.03096
100,4475,0.0651583
1,4476,-1.98228
2,4476,-1.13266
10,4476,-4.39905
100,4476,-1.10056
1,4477,-0.759218
2,4477,0.164003
10,4477,-0.138587
100,4477,0.95691
1,4478,-6.99788
2,4478,1.69054
10,4478,4.09738
100,4478,0.97316
1,4479,0.47876
2,4479,-2.45045
10,4479,1.2113
100,4479,7.38745
1,4480,-0.147054
2,4480,-0.968085
10,4480,-0.801079
100,4480,0.480822
1,4481,-1.39257
2,4481,-1.44751
10,4481,-0.598299
100,4481,1.97698
1,4482,-0.285035
2,4482,-0.0730664
10,4482,0.528486
100,4482,0.566769
1,4483,-0.311554
2,4483,-0.5025
10,4483,0.670786
100,4483,-0.395084
1,4484,-0.152363
2,4484,0.206332
10,4484,-2.99948
100,4484,0.34056
1,4485,-0.104689
2,4485,-5.70159
10,4485,-1.65001
100,4485,2.92708
1,4486,2.51491
2,4486,1.57879
10,4486,-1.44586
100,4486,1.3
1,4487,23.1351
2,4487,11.2297
10,4487,2.69717
100,4487,0.623395
1,4488,-0.0118676
2,4488,-0.357167
10,4488,0.123379
100,4488,1.52671
1,4489,0.075863
2,4489,-0.708769
10,4489,0.371759
100,4489,5.17751
1,4490,1.12597
2,4490,-3.14845
10,4490,-0.218396
100,4490,-5.19693
1,4491,-2.49269
2,4491,-1.59916
10,4491,-2.43463
100,4491,-3.7247
1,4492,-0.178587
2,4492,0.523264
10,4492,0.0827214
100,4492,-0.0612477
1,4493,1.06767
2,4493,0.120629
10,4493,2.25854
100,4493,-0.304428
1,4494,0.346918
2,4494,0.504105
10,4494,0.377188
100,4494,-0.624274
1,4495,1.14433
2,4495,1.9659
10,4495,-2.00002
100,4495,1.5322
1,4496,-1.51593
2,4496,-0.905953
10,4496,-0.825891
100,4496,-0.171379
1,4497,-1.51764
2,4497,-3.06861
10,4497,-0.0165273
100,4497,0.774877
1,4498,3.24345
2,4498,1.84212
10,4498,-0.351675
100,4498,19.5812
1,4499,-9.86247
2,4499,-4.50329
10,4499,-2.28856
100,4499,0.772432
1,4500,0.618477
2,4500,2.42249
10,4500,-0.364308
100,4500,1.02855
1,4501,0.265793
2,4501,-0.0334087
10,4501,0.538144
100,4501,-0.0170826
1,4502,-0.181865
2,4502,1.92475
10,4502,-0.905084
100,4502,-21.046
1,4503,0.120635
2,4503,0.436676
10,4503,-0.105764
100,4503,0.299039
1,4504,-0.117097
2,4504,0.70803
10,4504,-0.254361
100,4504,-7.13363
1,4505,-1.7706
2,4505,-0.656557
10,4505,1.58873
100,4505,4.91184
1,4506,-7.32354
2,4506,-4.44679
10,4506,-0.943487
100,4506,1.20546
1,4507,-0.445121
2,4507,0.0353124
10,4507,-0.828748
100,4507,-2.52401
1,4508,0.797762
2,4508,-1.00555
10,4508,2.89809
100,4508,1.284
1,4509,0.838904
2,4509,0.59256
10,4509,0.205722
100,4509,0.392354
1,4510,2.01453
2,4510,1.3059
10,4510,0.485796
100,4510,-0.462692
1,4511,-0.185061
2,4511,-0.0996356
10,4511,1.07999
100,4511,0.131728
1,4512,1.00509
2,4512,0.854253
10,4512,3.76913
100,4512,0.312803
1,4513,-0.78171
2,4513,-8.73969
10,4513,-1.41045
100,4513,-0.636221
1,4514,-2.44359
2,4514,-0.128353
10,4514,6.76031
100,4514,-0.435009
1,4515,-0.194602
2,4515,4.40547
10,4515,0.934692
100,4515,-7.00476
1,4516,-4.28733
2,4516,-3.24203
10,4516,5.36868
100,4516,4.73754
1,4517,-0.801417
2,4517,-0.538373
10,4517,-0.201736
100,4517,-2.05966
1,4518,-0.0400712
2,4518,-0.0381164
10,4518,1.92249
100,4518,-1.31251
1,4519,-1.48223
2,4519,-0.178077
10,4519,-0.173276
100,4519,2.71324
1,4520,2.81006
2,4520,7.45019
10,4520,1.23659
100,4520,-0.0943801
1,4521,-1.60579
2,4521,-0.651859
10,4521,-1.31175
100,4521,0.405411
1,4522,0.934455
2,4522,-1.0391
10,4522,0.17201
100,4522,-3.54158
1,4523,0.266695
2,4523,-0.269435
10,4523,4.40763
100,4523,1.17651
1,4524,-1.88837
2,4524,-0.877182
10,4524,-1.01694
100,4524,1.27084
1,4525,0.440376
2,4525,0.306096
10,4525,-0.311083
100,4525,1.42914
1,4526,-2.62548
2,4526,-2.34065
10,4526,-2.94804
100,4526,25.459
1,4527,13.2493
2,4527,7.09394
10,4527,-2.98838
100,4527,-0.175953
1,4528,-3.7773
2,4528,-2.30697
10,4528,-0.838533
100,4528,-0.512843
1,4529,-1.70022
2,4529,1.33074
10,4529,-0.983165
100,4529,-1.28349
1,4530,-4.22772
2,4530,-2.1141
10,4530,-0.0265627
100,4530,-3.42477
1,4531,-3.37605
2,4531,-0.0867677
10,4531,-0.945839
100,4531,-2.36067
1,4532,-1.48328
2,4532,-0.693921
10,4532,0.486935
100,4532,3.25624
1,4533,-0.647777
2,4533,1.51871
10,4533,-0.465952
100,4533,0.312912
1,4534,0.224002
2,4534,0.207184
10,4534,0.559345
100,4534,2.96286
1,4535,-0.236014
2,4535,-0.56804
10,4535,-0.0162193
100,4535,0.142699
1,4536,1.54213
2,4536,1.93569
10,4536,3.621
100,4536,1.07996
1,4537,-0.904113
2,4537,-0.0373068
10,4537,-0.0862673
100,4537,-0.230002
1,4538,1.82225
2,4538,1.5192
10,4538,7.06055
100,4538,-1.38992
1,4539,-1.91611
2,4539,-0.517766
10,4539,0.60353
100,4539,-11.7319
1,4540,-1.74833
2,4540,0.776712
10,4540,0.285025
100,4540,7.01779
1,4541,-13.5269
2,4541,-6.78501
10,4541,-3.75605
100,4541,-1.11232
1,4542,0.627619
2,4542,0.802798
10,4542,0.303576
100,4542,0.841166
1,4543,0.0853103
2,4543,0.681213
10,4543,-0.97167
100,4543,-0.164934
1,4544,1.56159
2,4544,0.921625
10,4544,0.341336
100,4544,-0.130373
1,4545,-4.62576
2,4545,-1.86608
10,4545,-1.0782
100,4545,0.177847
1,4546,-1.23589
2,4546,-0.185406
10,4546,0.750613
100,4546,-0.678184
1,4547,1.27759
2,4547,0.0305594
10,4547,-0.238542
100,4547,-0.97184
1,4548,1.1789
2,4548,-7.52719
10,4548,-2.15458
100,4548,6.80268
1,4549,0.00781811
2,4549,-0.389899
10,4549,0.990512
100,4549,-0.656831
1,4550,-1.34452
2,4550,-0.199842
10,4550,0.0556719
100,4550,0.16501
1,4551,0.217109
2,4551,-0.351307
10,4551,-2.47436
100,4551,1.44653
1,4552,16.664
2,4552,8.91429
10,4552,1.86342
100,4552,-9.84688
1,4553,0.780151
2,4553,0.827358
10,4553,1.12079
100,4553,1.451
1,4554,1.2456
2,4554,-0.700531
10,4554,-1.85298
100,4554,0.685618
1,4555,1.28994
2,4555,0.316706
10,4555,0.833804
100,4555,-7.44619
1,4556,-0.509159
2,4556,0.104764
10,4556,0.858242
100,4556,0.132625
1,4557,0.0317757
2,4557,-0.31668
10,4557,0.538744
100,4557,0.423967
1,4558,1.21439
2,4558,0.677645
10,4558,1.35871
100,4558,0.4293
1,4559,-4.00276
2,4559,-3.46031
10,4559,-1.22579
100,4559,3.15604
1,4560,-0.711262
2,4560,-0.937108
10,4560,1.5985
100,4560,-1.40769
1,4561,1.42774
2,4561,0.578937
10,4561,1.728
100,4561,-0.279438
1,4562,-0.102697
2,4562,0.212507
10,4562,-1.8292
100,4562,13.3847
1,4563,0.540103
2,4563,0.0842903
10,4563,0.304923
100,4563,0.365405
1,4564,1.30546
2,4564,-0.0914617
10,4564,2.1245
100,4564,-0.561638
1,4565,0.968714
2,4565,0.430086
10,4565,-0.456327
100,4565,1.40644
1,4566,2.03663
2,4566,-1.61074
10,4566,-0.474317
100,4566,1.27647
1,4567,1.0812
2,4567,-0.702691
10,4567,2.55606
100,4567,-0.613444
1,4568,1.68219
2,4568,-0.378545
10,4568,2.11448
100,4568,0.441549
1,4569,-0.421419
2,4569,-0.41201
10,4569,-0.70539
100,4569,0.307667
1,4570,-0.107175
2,4570,2.04787
10,4570,1.83038
100,4570,-0.0386898
1,4571,0.11654
2,4571,-0.816587
10,4571,12.925
100,4571,-0.622209
1,4572,0.0594761
2,4572,-1.69815
10,4572,-0.266983
100,4572,-0.720635
1,4573,1.2528
2,4573,0.617615
10,4573,1.10233
100,4573,-2.84448
1,4574,0.387034
2,4574,-5.40136
10,4574,-1.86119
100,4574,5.95683
1,4575,-0.185613
2,4575,-0.168618
10,4575,0.384353
100,4575,-0.534289
1,4576,0.271633
2,4576,5.71954
10,4576,0.551246
100,4576,-0.341803
1,4577,1.23738
2,4577,-10.4066
10,4577,-3.04168
100,4577,8.00404
1,4578,-1.39831
2,4578,-1.02556
10,4578,-0.653913
100,4578,-0.682124
1,4579,-1.86296
2,4579,-0.610436
10,4579,12.7463
100,4579,7.73965
1,4580,-0.329552
2,4580,-0.540836
10,4580,0.863369
100,4580,34.6545
1,4581,-11.3008
2,4581,-3.29345
10,4581,-0.8114
100,4581,-0.444037
1,4582,5.82861
2,4582,7.91784
10,4582,-0.123974
100,4582,-0.861616
1,4583,25.235
2,4583,12.6236
10,4583,5.03244
100,4583,0.589489
1,4584,0.0408964
2,4584,0.0743856
10,4584,-0.0712027
100,4584,-0.0419101
1,4585,0.696817
2,4585,0.312865
10,4585,-0.441903
100,4585,1.95987
1,4586,-1.11415
2,4586,3.2327
10,4586,-0.258362
100,4586,2.85364
1,4587,1.1111
2,4587,-0.112325
10,4587,3.36053
100,4587,-0.828917
1,4588,0.664372
2,4588,2.42879
10,4588,0.556347
100,4588,0.336091
1,4589,0.409106
2,4589,-3.92269
10,4589,-1.19109
100,4589,-0.549969
1,4590,-0.555015
2,4590,-1.64363
10,4590,0.454217
100,4590,-0.33512
1,4591,-0.932114
2,4591,0.935585
10,4591,-4.7311
100,4591,4.15365
1,4592,-0.270343
2,4592,0.450456
10,4592,0.35463
100,4592,-11.5459
1,4593,19.1938
2,4593,9.77729
10,4593,0.576178
100,4593,-0.405041
1,4594,-1.11144
2,4594,-0.263619
10,4594,-0.106725
100,4594,-1.19974
1,4595,-4.20661
2,4595,-2.90594
10,4595,0.78855
100,4595,-3.85019
1,4596,8.72105
2,4596,3.92237
10,4596,22.6892
100,4596,3.10718
1,4597,-0.271126
2,4597,0.288973
10,4597,0.655147
100,4597,-0.966056
1,4598,2.03377
2,4598,0.746282
10,4598,1.20671
100,4598,-0.0683668
1,4599,-6.16849
2,4599,-3.29937
10,4599,5.04021
100,4599,0.666213
1,4600,2.7306
2,4600,2.02387
10,4600,-0.35513
100,4600,-0.623688
1,4601,0.69907
2,4601,1.65992
10,4601,0.263666
100,4601,5.48662
1,4602,2.7442
2,4602,2.65782
10,4602,3.85351
100,4602,0.121236
1,4603,-1.54668
2,4603,-1.71109
10,4603,-11.1682
100,4603,-1.09023
1,4604,-4.26829
2,4604,-1.70757
10,4604,1.09547
100,4604,-1.71301
1,4605,2.4811
2,4605,1.24415
10,4605,-1.00181
100,4605,3.08329
1,4606,-6.4241
2,4606,-4.34685
10,4606,-0.297652
100,4606,1.44706
1,4607,-32.0694
2,4607,-15.4234
10,4607,-47.5563
100,4607,-4.76863
1,4608,-0.96013
2,4608,0.0573596
10,4608,-0.455811
100,4608,-1.32818
1,4609,9.38347
2,4609,4.40734
10,4609,0.994588
100,4609,-1.03285
1,4610,2.04808
2,4610,1.17408
10,4610,-1.12473
100,4610,2.8166
1,4611,0.0891112
2,4611,0.532528
10,4611,-0.461025
100,4611,-3.70259
1,4612,-5.30085
2,4612,-2.22907
10,4612,-0.211806
100,4612,0.550763
1,4613,-6.1038
2,4613,-3.18185
10,4613,-0.366519
100,4613,-1.29462
1,4614,3.56886
2,4614,1.75416
10,4614,1.42034
100,4614,-0.508642
1,4615,0.29718
2,4615,8.79294
10,4615,-3.4533
100,4615,1.53136
1,4616,0.051045
2,4616,1.11461
10,4616,0.0632258
100,4616,-0.239873
1,4617,13.1671
2,4617,6.59012
10,4617,8.04929
100,4617,-0.730746
1,4618,0.691388
2,4618,-0.0428428
10,4618,0.302353
100,4618,-0.0152191
1,4619,1.55474
2,4619,0.842431
10,4619,1.81385
100,4619,22.417
1,4620,-2.96091
2,4620,-1.16194
10,4620,-0.413602
100,4620,-0.622164
1,4621,-0.0541621
2,4621,20.4022
10,4621,2.67547
100,4621,-6.49457
1,4622,1.46012
2,4622,1.71963
10,4622,-0.988017
100,4622,-2.7654
1,4623,35.7289
2,4623,18.4832
10,4623,3.85325
100,4623,1.1367
1,4624,-0.883106
2,4624,-1.00999
10,4624,2.83972
100,4624,1.53762
1,4625,2.37999
2,4625,0.974917
10,4625,0.309185
100,4625,-0.262767
1,4626,1.38084
2,4626,2.14057
10,4626,1.40852
100,4626,-0.197306
1,4627,9.64455
2,4627,2.16864
10,4627,-0.15171
100,4627,-3.67419
1,4628,-0.115911
2,4628,2.18898
10,4628,-5.89679
100,4628,-0.305783
1,4629,-1.81996
2,4629,-1.89989
10,4629,2.29505
100,4629,1.90319
1,4630,-0.294093
2,4630,-1.56922
10,4630,9.49604
100,4630,1.50522
1,4631,-3.99413
2,4631,-0.534131
10,4631,-1.21226
100,4631,-0.973028
1,4632,0.563068
2,4632,1.53318
10,4632,0.152865
100,4632,-0.91494
1,4633,0.828253
2,4633,0.0343647
10,4633,0.559826
100,4633,0.267739
1,4634,-0.478292
2,4634,0.120302
10,4634,0.282987
100,4634,-0.239225
1,4635,-8.75918
2,4635,-4.06007
10,4635,-1.18106
100,4635,-0.0116461
1,4636,-0.297391
2,4636,0.124742
10,4636,-0.524103
100,4636,-3.71416
1,4637,-0.152667
2,4637,-0.965867
10,4637,2.52472
100,4637,-1.88735
1,4638,0.443554
2,4638,0.148814
10,4638,1.7334
100,4638,1.57756
1,4639,-0.557752
2,4639,0.737454
10,4639,-8.24168
100,4639,-1.27686
1,4640,-0.614658
2,4640,-0.0482772
10,4640,0.138144
100,4640,-1.89382
1,4641,-0.235213
2,4641,2.78614
10,4641,-0.324316
100,4641,-0.663073
1,4642,-0.940432
2,4642,-0.829745
10,4642,-0.858392
100,4642,0.196989
1,4643,-1.7014
2,4643,-0.710757
10,4643,-0.120068
100,4643,0.715648
1,4644,-1.84619
2,4644,0.0340435
10,4644,-0.12227
100,4644,-0.947511
1,4645,-7.1138
2,4645,-3.40683
10,4645,2.61322
100,4645,-0.0792383
1,4646,0.273217
2,4646,-0.0800008
10,4646,-0.897407
100,4646,0.503725
1,4647,1.45151
2,4647,5.78087
10,4647,2.19582
100,4647,1.22409
1,4648,-0.723497
2,4648,-1.33618
10,4648,-0.439305
100,4648,1.73621
1,4649,0.673538
2,4649,-0.147451
10,4649,-1.04352
100,4649,-8.79579
1,4650,-5.84162
2,4650,-2.84384
10,4650,-0.895323
100,4650,21.5554
1,4651,0.0960395
2,4651,0.39903
10,4651,-17.0043
100,4651,-175.747
1,4652,1.59047
2,4652,0.114148
10,4652,-1.45724
100,4652,12.6078
1,4653,2.505
2,4653,0.641739
10,4653,-2.92613
100,4653,0.411303
1,4654,-0.0269944
2,4654,0.065045
10,4654,-0.00678201
100,4654,-0.0645178
1,4655,-22.3446
2,4655,-11.6696
10,4655,-3.60571
100,4655,0.66256
1,4656,62.3514
2,4656,31.4832
10,4656,5.29864
100,4656,-0.313823
1,4657,4.28493
2,4657,1.8653
10,4657,0.402254
100,4657,0.518613
1,4658,2.51828
2,4658,1.2073
10,4658,0.85498
100,4658,1.11047
1,4659,-1.04613
2,4659,-0.364471
10,4659,0.0482074
100,4659,-0.391583
1,4660,-0.586034
2,4660,-1.83697
10,4660,-1.1103
100,4660,-0.443077
1,4661,-3.46811
2,4661,5.83006
10,4661,1.3815
100,4661,-0.00524712
1,4662,0.465029
2,4662,1.13218
10,4662,-0.122275
100,4662,-0.519492
1,4663,3.44552
2,4663,1.48372
10,4663,-0.21332
100,4663,0.847293
1,4664,-2.92427
2,4664,-2.35815
10,4664,-1.93031
100,4664,-0.497405
1,4665,-1.18618
2,4665,-0.68422
10,4665,-0.118085
100,4665,-1.21345
1,4666,-0.309575
2,4666,-0.821411
10,4666,0.269184
100,4666,1.36964
1,4667,-0.615231
2,4667,-0.306067
10,4667,0.00303866
100,4667,-0.0297565
1,4668,-0.381686
2,4668,-0.156699
10,4668,-0.791778
100,4668,-14.4338
1,4669,5.14358
2,4669,4.30981
10,4669,-2.07815
100,4669,-0.992099
1,4670,-0.681218
2,4670,-1.17904
10,4670,0.222594
100,4670,0.117658
1,4671,1.50337
2,4671,0.796269
10,4671,8.27132
100,4671,0.803623
1,4672,0.189777
2,4672,-1.16887
10,4672,-2.76392
100,4672,-0.227085
1,4673,-0.958771
2,4673,0.754068
10,4673,-3.07188
100,4673,2.19625
1,4674,1.07649
2,4674,5.39407
10,4674,1.86585
100,4674,0.655049
1,4675,0.420504
2,4675,-0.701223
10,4675,-1.95599
100,4675,-0.313628
1,4676,-0.411303
2,4676,16.2192
10,4676,-23.2969
100,4676,0.267391
1,4677,1.05696
2,4677,-1.31407
10,4677,-1.57272
100,4677,-0.418219
1,4678,0.841658
2,4678,0.434103
10,4678,-4.5637
100,4678,-5.37729
1,4679,-0.537639
2,4679,-0.239911
10,4679,-4.2324
100,4679,-0.457918
1,4680,-0.134292
2,4680,0.0438581
10,4680,0.566278
100,4680,1.50619
1,4681,-1.03376
2,4681,3.19923
10,4681,1.06596
100,4681,1.63402
1,4682,-0.0363231
2,4682,3.52479
10,4682,1.35154
100,4682,-1.90721
1,4683,1.14615
2,4683,1.34262
10,4683,0.0187902
100,4683,1.11981
1,4684,-0.545294
2,4684,-0.260336
10,4684,-0.0920264
100,4684,-3.9242
1,4685,2.65446
2,4685,1.39323
10,4685,2.28801
100,4685,-1.02463
1,4686,9.88613
2,4686,5.52975
10,4686,2.3102
100,4686,0.236158
1,4687,-0.476625
2,4687,-0.173227
10,4687,-5.05558
100,4687,0.457363
1,4688,-104.48
2,4688,-44.4678
10,4688,-22.4075
100,4688,-3.63314
1,4689,2.4629
2,4689,3.73997
10,4689,-0.486242
100,4689,1.64007
1,4690,-0.118457
2,4690,-0.41664
10,4690,1.27424
100,4690,-0.793408
1,4691,-3.46657
2,4691,-2.80258
10,4691,1.30814
100,4691,0.229164
1,4692,2.76184
2,4692,1.37102
10,4692,0.397054
100,4692,-1.4634
1,4693,0.314749
2,4693,-0.393303
10,4693,1.46545
100,4693,1.91315
1,4694,5.74875
2,4694,3.55479
10,4694,0.658669
100,4694,2.47023
1,4695,2.92914
2,4695,0.79151
10,4695,-14.2578
100,4695,-1.60989
1,4696,-0.174151
2,4696,-0.755171
10,4696,-0.161316
100,4696,1.47071
1,4697,-0.964676
2,4697,2.67562
10,4697,2.31184
100,4697,3.80293
1,4698,1.82035
2,4698,-11.9858
10,4698,-1.55942
100,4698,114.664
1,4699,0.176932
2,4699,-0.837405
10,4699,1.17402
100,4699,-14.3001
1,4700,-2.07121
2,4700,-0.616782
10,4700,0.656905
100,4700,4.51422
1,4701,-5.98338
2,4701,1.10701
10,4701,-0.658871
100,4701,-1.01053
1,4702,-0.718954
2,4702,-0.882965
10,4702,0.564809
100,4702,1.06195
1,4703,-2.96031
2,4703,-1.57116
10,4703,0.415309
100,4703,-2.82724
1,4704,-22.5815
2,4704,-11.4153
10,4704,-2.03078
100,4704,0.0999304
1,4705,1.69606
2,4705,3.64375
10,4705,0.971403
100,4705,0.836242
1,4706,49.589
2,4706,26.2777
10,4706,6.52575
100,4706,0.853853
1,4707,0.879319
2,4707,-0.240881
10,4707,-0.193741
100,4707,-1.13686
1,4708,0.613116
2,4708,-0.1667
10,4708,-0.720861
100,4708,-1.0497
1,4709,-1.14556
2,4709,-0.925291
10,4709,-0.0871284
100,4709,0.32316
1,4710,-0.436788
2,4710,-0.138368
10,4710,-0.53938
100,4710,0.107689
1,4711,-1.51502
2,4711,-0.811748
10,4711,-39.1365
100,4711,-6.53428
1,4712,2.11466
2,4712,-1.12275
10,4712,-1.37423
100,4712,1.99053
1,4713,-0.558696
2,4713,-0.0819418
10,4713,-19.217
100,4713,1.91727
1,4714,-0.162887
2,4714,-0.0630839
10,4714,-0.237859
100,4714,2.70543
1,4715,0.681753
2,4715,1.24253
10,4715,0.502575
100,4715,-5.01107
1,4716,-0.172444
2,4716,-0.248936
10,4716,0.55116
100,4716,0.803433
1,4717,2.04812
2,4717,1.13355
10,4717,4.79524
100,4717,1.29911
1,4718,-3.04066
2,4718,-0.284195
10,4718,-1.25947
100,4718,-8.69494
1,4719,-0.579901
2,4719,0.0379593
10,4719,-0.812038
100,4719,-1.0998
1,4720,24.5534
2,4720,12.9213
10,4720,4.27952
100,4720,-0.737887
1,4721,0.928256
2,4721,0.24778
10,4721,-0.426149
100,4721,-0.197906
1,4722,1.59554
2,4722,-0.785879
10,4722,-3.22647
100,4722,0.806553
1,4723,13.266
2,4723,7.37534
10,4723,0.263979
100,4723,0.197001
1,4724,0.943446
2,4724,0.648488
10,4724,2.18815
100,4724,-0.0103884
1,4725,-0.480796
2,4725,0.166364
10,4725,-2.57733
100,4725,-1.58875
1,4726,-26.7004
2,4726,-18.3866
10,4726,-3.76638
100,4726,0.642982
1,4727,0.562283
2,4727,0.548865
10,4727,-0.804476
100,4727,-0.461462
1,4728,-1.40304
2,4728,-0.956303
10,4728,-0.467764
100,4728,0.443973
1,4729,-1.91859
2,4729,-1.58504
10,4729,-0.683083
100,4729,0.12798
1,4730,1.05306
2,4730,0.547274
10,4730,0.761404
100,4730,0.478887
1,4731,0.0617501
2,4731,6.10724
10,4731,1.5123
100,4731,17.295
1,4732,-2.80444
2,4732,-1.47951
10,4732,5.67499
100,4732,2.06331
1,4733,1.27172
2,4733,0.299236
10,4733,-1.11378
100,4733,0.615937
1,4734,-2.72095
2,4734,-1.5084
10,4734,7.62081
100,4734,73.5972
1,4735,-1.82793
2,4735,-9.62543
10,4735,-2.52286
100,4735,-0.631874
1,4736,-14.9798
2,4736,-7.33063
10,4736,-6.06692
100,4736,0.00572873
1,4737,1.39853
2,4737,1.16572
10,4737,-0.989839
100,4737,-0.702204
1,4738,2.2894
2,4738,0.338385
10,4738,0.150457
100,4738,1.10658
1,4739,0.282483
2,4739,-0.421881
10,4739,3.56613
100,4739,0.872712
1,4740,-0.728973
2,4740,-0.303686
10,4740,2.35954
100,4740,4.93972
1,4741,1.12187
2,4741,0.474454
10,4741,0.309065
100,4741,0.193575
1,4742,1.92154
2,4742,3.24369
10,4742,-3.71756
100,4742,-0.478414
1,4743,0.34648
2,4743,0.0552562
10,4743,4.19306
100,4743,0.945073
1,4744,0.550118
2,4744,0.0980483
10,4744,-0.898565
100,4744,-0.169694
1,4745,5.53237
2,4745,-2.24107
10,4745,0.056744
100,4745,-4.95511
1,4746,0.584287
2,4746,-324.2
10,4746,-66.192
100,4746,-23.0692
1,4747,0.812124
2,4747,0.366959
10,4747,0.901638
100,4747,2.32349
1,4748,-1.38606
2,4748,-0.757153
10,4748,0.245509
100,4748,12.8823
1,4749,-0.24125
2,4749,0.210833
10,4749,0.732202
100,4749,0.314635
1,4750,-9.02779
2,4750,7.8541
10,4750,1.30794
100,4750,0.4156
1,4751,0.0864663
2,4751,0.0319126
10,4751,-1.64467
100,4751,-0.989601
1,4752,3.94571
2,4752,2.03001
10,4752,5.50063
100,4752,-0.254647
1,4753,1.42484
2,4753,0.913817
10,4753,3.12536
100,4753,0.608347
1,4754,0.0371995
2,4754,-0.277013
10,4754,1.90495
100,4754,-0.551198
1,4755,0.522505
2,4755,0.297392
10,4755,2.33302
100,4755,11.7233
1,4756,1.13059
2,4756,0.979395
10,4756,-0.0406026
100,4756,-19.3605
1,4757,-0.609551
2,4757,-16.353
10,4757,-3.46746
100,4757,1.15778
1,4758,1.40503
2,4758,0.475073
10,4758,0.362881
100,4758,-5.19577
1,4759,-2.43547
2,4759,-0.793562
10,4759,-1.39812
100,4759,-1.48037
1,4760,-1.88486
2,4760,-0.520232
10,4760,-3.1642
100,4760,-2.49148
1,4761,0.0955357
2,4761,-0.08607
10,4761,3.78505
100,4761,56.9252
1,4762,0.10503
2,4762,1.32704
10,4762,0.205181
100,4762,-5.10484
1,4763,-0.791451
2,4763,-3.31601
10,4763,-1.98783
100,4763,-0.455586
1,4764,22.8339
2,4764,11.7382
10,4764,3.25929
100,4764,-0.398327
1,4765,-0.255801
2,4765,0.338609
10,4765,-0.838845
100,4765,1.28388
1,4766,0.0814276
2,4766,-0.696845
10,4766,-7.70102
100,4766,-0.786964
1,4767,-1.28048
2,4767,-0.708393
10,4767,-1.45185
100,4767,-0.685876
1,4768,-1.41508
2,4768,-0.758816
10,4768,-1.82844
100,4768,0.649688
1,4769,-2.81422
2,4769,-1.17375
10,4769,-12.0972
100,4769,1.55847
1,4770,0.26523
2,4770,0.442849
10,4770,0.828851
100,4770,-1.84558
1,4771,0.297154
2,4771,0.223807
10,4771,-2.30015
100,4771,-1.50401
1,4772,1.16301
2,4772,0.577331
10,4772,1.06571
100,4772,2.70304
1,4773,12.4349
2,4773,6.18693
10,4773,1.30934
100,4773,0.806627
1,4774,1.08314
2,4774,1.6729
10,4774,-0.403203
100,4774,-0.0153983
1,4775,-1.87985
2,4775,-0.263065
10,4775,0.282093
100,4775,-0.704268
1,4776,-0.752619
2,4776,-3.91358
10,4776,-3.90616
100,4776,-0.140311
1,4777,-0.648737
2,4777,0.223108
10,4777,-3.85051
100,4777,4.39732
1,4778,-1.78288
2,4778,10.4613
10,4778,0.187664
100,4778,0.571499
1,4779,0.200529
2,4779,-0.502496
10,4779,0.649519
100,4779,-0.125405
1,4780,5.85796
2,4780,-0.260492
10,4780,1.33981
100,4780,14.9977
1,4781,0.0298059
2,4781,-2.45329
10,4781,-1.29567
100,4781,-0.610695
1,4782,-1.42168
2,4782,-10.8735
10,4782,-8.76916
100,4782,-1.87815
1,4783,1.51385
2,4783,0.848735
10,4783,0.122135
100,4783,0.511044
1,4784,-5.22022
2,4784,-2.7236
10,4784,-4.76212
100,4784,0.849284
1,4785,0.529537
2,4785,0.200543
10,4785,0.70651
100,4785,0.389734
1,4786,-0.440106
2,4786,-0.689447
10,4786,1.66718
100,4786,2.22435
1,4787,-1.92133
2,4787,3.48423
10,4787,0.861366
100,4787,0.636553
1,4788,-2.10496
2,4788,0.310192
10,4788,0.869454
100,4788,-0.381906
1,4789,0.933702
2,4789,0.42947
10,4789,-0.701152
100,4789,-0.527305
1,4790,0.204942
2,4790,-0.0543102
